"title","categoryName","address","neighborhood","street","city","postalCode","state","countryCode","website","phone","phoneUnformatted","location/lat","location/lng"
"GENARO'S PIZZA COLLEGE POINT NY","Pizza restaurant","18-12 College Point Blvd, College Point, NY 11356","College Point","18-12 College Point Blvd","College Point","11356","New York","US","https://order.online/business/genaros-pizzeria--restaurant-78422","(718) 309-1096","+17183091096","40.7828564","-73.8459909"
"Mujeog Jjang restaurant -J&CH Catering Corp/Pig's trotters, chicken, bento boxes/족발,치킨,도시락 전문","Korean restaurant","129-09 26th Ave 1st Floor, Flushing, NY 11354","Flushing","129-09 26th Ave 1st Floor","Flushing","11354","New York","US","https://www.makeitbutter.com/mujeog-jjang/online-ordering","(718) 799-0438","+17187990438","40.7744342","-73.8398219"
"Oceania Seafood and Bar","Seafood restaurant","35-22 Farrington St, Queens, NY 11354","Flushing","35-22 Farrington St","Queens","11354","New York","US","https://www.oceaniany.com/","(518) 418-0182","+15184180182","40.7638048","-73.8317519"
"Halal QuickBites","Halal restaurant","84-01 101st Ave, Ozone Park, NY 11416","Ozone Park","84-01 101st Ave","Ozone Park","11416","New York","US","https://www.clover.com/online-ordering/halalquickbites","(718) 880-8008","+17188808008","40.6817816","-73.8553022"
"Golden Krust Caribbean Restaurant","Caribbean restaurant","1848 E New York Ave, Brooklyn, NY 11207","Cypress Hills","1848 E New York Ave","Brooklyn","11207","New York","US","https://locations.goldenkrust.com/ll/US/NY/Brooklyn/1848-East-New-York-Avenue","(347) 404-7089","+13474047089","40.6763109","-73.9004079"
"China Doll","Chinese restaurant","2526 Linden Blvd, Brooklyn, NY 11208","East New York","2526 Linden Blvd","Brooklyn","11208","New York","US",,"(718) 975-1051","+17189751051","40.6671978","-73.8705009"
"Radhuni Sweets & Restaurant II","Bangladeshi restaurant","1203 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1203 Liberty Ave","Brooklyn","11208","New York","US","http://www.goradhuni.com/","(718) 618-0471","+17186180471","40.6791078","-73.8649551"
"Gram Bangla Restaurant","Bangladeshi restaurant","7605 101st Ave, Ozone Park, NY 11416","Ozone Park","7605 101st Ave","Ozone Park","11416","New York","US",,"(718) 480-6324","+17184806324","40.6800786","-73.8612071"
"Taiwan's Uncle","Taiwanese restaurant","85-06 Pitkin Ave, Ozone Park, NY 11417","Ozone Park","85-06 Pitkin Ave","Ozone Park","11417","New York","US",,"(347) 348-5370","+13473485370","40.6748047","-73.8511542"
"Nancy","Latin American restaurant","2961 Fulton St # A, Brooklyn, NY 11208","Cypress Hills","2961 Fulton St # A","Brooklyn","11208","New York","US",,"(718) 964-4494","+17189644494","40.6798336","-73.885321"
"Esca's Pizza","Pizza restaurant","9017 Rockaway Blvd, Ozone Park, NY 11416","Ozone Park","9017 Rockaway Blvd","Ozone Park","11416","New York","US","http://escaspizza.com/","(929) 556-3033","+19295563033","40.6820297","-73.849165"
"Daawat","Bangladeshi restaurant","1211 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1211 Liberty Ave","Brooklyn","11208","New York","US",,"(718) 484-0673","+17184840673","40.6792425","-73.8647698"
"Spring Garden","Chinese restaurant","2689 Atlantic Ave, Brooklyn, NY 11207","Cypress Hills","2689 Atlantic Ave","Brooklyn","11207","New York","US",,"(718) 342-4865","+17183424865","40.676116","-73.8952431"
"Chubby Burger","American restaurant","2962 Fulton St, Brooklyn, NY 11208","Cypress Hills","2962 Fulton St","Brooklyn","11208","New York","US","https://food.orders.co/9bn0pt7u","(718) 235-0400","+17182350400","40.6795189","-73.8853784"
"New Foo Shun","Chinese restaurant","2538 Pitkin Ave, Brooklyn, NY 11208","East New York","2538 Pitkin Ave","Brooklyn","11208","New York","US","https://www.newfooshunchinafood.com/","(718) 827-7996","+17188277996","40.6742637","-73.8785797"
"Island Flavors Caribbean Restaurant","Restaurant","1073 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1073 Liberty Ave","Brooklyn","11208","New York","US","https://order.online/store/island-flavors-brooklyn-25095099","(347) 406-7388","+13474067388","40.6785078","-73.8696216"
"China Dragon Express","Chinese restaurant","3467 Atlantic Ave, Brooklyn, NY 11208","Cypress Hills","3467 Atlantic Ave","Brooklyn","11208","New York","US",,"(718) 827-3258","+17188273258","40.6826877","-73.8689504"
"China tastes美味","Chinese restaurant","627 Sutter Ave, Brooklyn, NY 11207","East New York","627 Sutter Ave","Brooklyn","11207","New York","US","https://etapthru.com/restaurant.php?id=7947","(718) 485-8555","+17184858555","40.6694369","-73.8957711"
"Jamaican Jerk House","Jamaican restaurant","507 Pine St, Brooklyn, NY 11208","East New York","507 Pine St","Brooklyn","11208","New York","US",,"(718) 235-2023","+17182352023","40.6731496","-73.870177"
"Crown fried chicken pizza and coffee shop","Fast food restaurant","3149 Fulton St, Brooklyn, NY 11208","Cypress Hills","3149 Fulton St","Brooklyn","11208","New York","US",,"(718) 235-2819","+17182352819","40.6819248","-73.8787131"
"Motin Spicy & Sweets","Bangladeshi restaurant","1215 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1215 Liberty Ave","Brooklyn","11208","New York","US",,"(718) 277-7778","+17182777778","40.6792723","-73.8646568"
"Hong Cheung","Chinese restaurant","407 New Lots Ave, Brooklyn, NY 11207","East New York","407 New Lots Ave","Brooklyn","11207","New York","US",,"(718) 342-7487","+17183427487","40.6622273","-73.8926915"
"Crown Fried Chicken Sutter Ave","Chicken restaurant","456 Sutter Ave, Brooklyn, NY 11212","Brownsville","456 Sutter Ave","Brooklyn","11212","New York","US","https://www.order.store/store/crown-fried-chicken-sutter-avenue/0cIZ8rDJWI2AMuTjVQcV1Q","(718) 708-4524","+17187084524","40.6681416","-73.9021086"
"One for the Road | Fusion Deli, Drinks, Desserts","Cafe","40-25 150th St, Flushing, NY 11354","Flushing","40-25 150th St","Flushing","11354","New York","US",,"(347) 732-9732","+13477329732","40.7629503","-73.8139043"
"Texmex chicken & burrito","Tex-Mex restaurant","99 Hillside Ave., Queens, NY 11040",,"99 Hillside Ave.","Queens","11040","New York","US","https://order.toasttab.com/online/texmex-chicken-burrito-99-hillside-ave","(516) 726-7027","+15167267027","40.7393773","-73.700272"
"KISKEYA KITCHEN","Dominican restaurant","271-11 Union Tpke, Queens, NY 11040","Glen Oaks","271-11 Union Tpke","Queens","11040","New York","US","https://kiskeyarestaurant.com/","(718) 343-1170","+17183431170","40.7521273","-73.7030462"
"Luigi's Restaurant And Bar","Italian restaurant","265-21 Union Tpke, Queens, NY 11040","Glen Oaks","265-21 Union Tpke","Queens","11040","New York","US","http://luigisnewhydepark.com/","(718) 347-7136","+17183477136","40.749627","-73.707534"
"UNO Mexican Grill","Restaurant","25631 Union Tpke, Glen Oaks, NY 11004","Glen Oaks","25631 Union Tpke","Glen Oaks","11004","New York","US",,"(718) 470-2050","+17184702050","40.7458728","-73.7145641"
"Guac Shop Mexican Grill","Mexican restaurant","271-18 Union Tpke, Queens, NY 11040","Floral Park","271-18 Union Tpke","Queens","11040","New York","US","http://guacshopmexicangrill.com/","(516) 274-3380","+15162743380","40.7519221","-73.7023656"
"Galo Tavern18 - Restaurant & Bar","American restaurant","265-11 Union Tpke, Queens, NY 11040","Glen Oaks","265-11 Union Tpke","Queens","11040","New York","US","http://www.galotavern18.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18234136694776774887","(718) 347-4846","+17183474846","40.7493811","-73.7078639"
"Dilbar Indian Cuisine","Indian restaurant","248-08 Union Tpke, Queens, NY 11426","Bellerose Manor","248-08 Union Tpke","Queens","11426","New York","US","http://www.dilbarrestaurant.com/","(718) 347-3900","+17183473900","40.7422284","-73.7216051"
"Jian On","Chinese restaurant","268-05 Hillside Ave., Queens, NY 11004","Floral Park","268-05 Hillside Ave.","Queens","11004","New York","US",,"(718) 470-6538","+17184706538","40.7390983","-73.7008116"
"Eggholic - Indian Veg & Egg Street Food","Indian restaurant","256-01 Hillside Ave., Queens, NY 11001","Floral Park","256-01 Hillside Ave.","Queens","11001","New York","US","https://eggholic.com/","(718) 413-5432","+17184135432","40.7367462","-73.7118611"
"Dining at North Shore Towers","American restaurant","27248 Grand Central Pkwy, Queens, NY 11005","Glen Oaks","27248 Grand Central Pkwy","Queens","11005","New York","US","https://www.northshoretowers.com/amenities/dining/","(718) 819-8228","+17188198228","40.7568152","-73.7150337"
"Cheung Khei","Chinese restaurant","25324 Union Tpke, Queens, NY 11004","Floral Park","25324 Union Tpke","Queens","11004","New York","US",,"(718) 343-9233","+17183439233","40.7442436","-73.7168773"
"Sagar Chinese","Chinese restaurant","252-05 Union Tpke, Queens, NY 11426","Glen Oaks","252-05 Union Tpke","Queens","11426","New York","US","http://sagarchinese.com/","(718) 343-4448","+17183434448","40.7438849","-73.7183869"
"Tamara’s Jamaican Restaurant","Jamaican restaurant","2612 Pitkin Ave, Brooklyn, NY 11208","East New York","2612 Pitkin Ave","Brooklyn","11208","New York","US",,"(347) 627-2200","+13476272200","40.6747807","-73.8753792"
"Popeyes Louisiana Kitchen","Chicken restaurant","1630 Bushwick Ave, Brooklyn, NY 11207","Cypress Hills","1630 Bushwick Ave","Brooklyn","11207","New York","US","https://www.popeyes.com/store-locator/store/restaurant_83253?utm_source=yext&utm_medium=referral&utm_campaign=organic-local-listings","(929) 324-7788","+19293247788","40.6803249","-73.9027282"
"All American Bagel & Barista Company","Bagel shop","82-41 153rd Ave, Howard Beach, NY 11414","Howard Beach","82-41 153rd Ave","Howard Beach","11414","New York","US","http://www.bagelandbarista.com/","(718) 322-7722","+17183227722","40.6668359","-73.8507508"
"China Garden","Chinese restaurant","206 Jamaica Ave, Brooklyn, NY 11207","Cypress Hills","206 Jamaica Ave","Brooklyn","11207","New York","US",,"(718) 647-0520","+17186470520","40.6803584","-73.8925262"
"Mannan Sweets & Restaurant","Bangladeshi restaurant","75-13 101st Ave, Ozone Park, NY 11416","Ozone Park","75-13 101st Ave","Ozone Park","11416","New York","US",,"(718) 480-6880","+17184806880","40.6799204","-73.8618753"
"Medina Fried Chicken & Pizza","Pizza restaurant","7617 101st Ave, Ozone Park, NY 11416","Ozone Park","7617 101st Ave","Ozone Park","11416","New York","US",,"(718) 659-0652","+17186590652","40.6802019","-73.8608026"
"Lee Chinese Food","Chinese restaurant","3328 Fulton St, Brooklyn, NY 11208","Cypress Hills","3328 Fulton St","Brooklyn","11208","New York","US","https://leechinesefoodny.com/","(718) 277-5064","+17182775064","40.6833214","-73.8727285"
"FIesta TexMex Restaurant","Mexican restaurant","2931 Fulton St, Brooklyn, NY 11207","Cypress Hills","2931 Fulton St","Brooklyn","11207","New York","US","https://www.fiestamexicanrestaurantny.com/","(347) 365-9060","+13473659060","40.6794214","-73.8867131"
"China King 1","Chinese restaurant","2683 Pitkin Ave, Brooklyn, NY 11208","East New York","2683 Pitkin Ave","Brooklyn","11208","New York","US",,"(718) 277-7113","+17182777113","40.6754296","-73.8730436"
"Crown Fried Chicken & Pizza","Chicken restaurant","1181 Sutter Ave, Brooklyn, NY 11208","East New York","1181 Sutter Ave","Brooklyn","11208","New York","US",,"(718) 841-6570","+17188416570","40.6726283","-73.8743494"
"White Castle","Fast food restaurant","3101 Atlantic Ave, Brooklyn, NY 11208","Cypress Hills","3101 Atlantic Ave","Brooklyn","11208","New York","US","https://www.whitecastle.com/locations/332","(718) 827-6057","+17188276057","40.679218","-73.8812772"
"Crown Fried Chicken & Pizza","Chicken restaurant","640 Conduit Blvd, Brooklyn, NY 11208","Cypress Hills","640 Conduit Blvd","Brooklyn","11208","New York","US","http://crownfriedchickenconduitblvd.com/","(718) 233-6296","+17182336296","40.6753201","-73.8657611"
"Kennedy Fried Chicken Pizza and Juice Bar","Chicken restaurant","923 Livonia Ave, Brooklyn, NY 11207","East New York","923 Livonia Ave","Brooklyn","11207","New York","US","http://kennedyfriedchickenpizzajuicebar.com/","(347) 240-3636","+13472403636","40.6665269","-73.8829093"
"Subway","Sandwich shop","530 Conduit Blvd, Brooklyn, NY 11208","Cypress Hills","530 Conduit Blvd","Brooklyn","11208","New York","US","https://restaurants.subway.com/united-states/ny/brooklyn/530-conduit-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=35677&utm_campaign=evergreen-2020&y_source=1_MTQ5MDg5NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 235-0937","+17182350937","40.6767282","-73.8697667"
"McDonald's","Fast food restaurant","2800 Atlantic Ave, Brooklyn, NY 11207","Cypress Hills","2800 Atlantic Ave","Brooklyn","11207","New York","US","https://www.mcdonalds.com/us/en-us/location/NY/BROOKLYN/2800-ATLANTIC-AVE/3839.html?cid=RF:YXT:GMB::Clicks","(347) 505-8613","+13475058613","40.676225","-73.890678"
"Asian Kabab & Curry","Bangladeshi restaurant","496 Crescent St., Brooklyn, NY 11208","East New York","496 Crescent St.","Brooklyn","11208","New York","US",,"(347) 787-2869","+13477872869","40.6758203","-73.8702394"
"Panda House","Chinese restaurant","530 N Conduit Blvd, Brooklyn, NY 11208","Cypress Hills","530 N Conduit Blvd","Brooklyn","11208","New York","US",,"(718) 277-7700","+17182777700","40.6767416","-73.869601"
"McDonald's","Fast food restaurant","15 Jamaica Ave, Brooklyn, NY 11207","Cypress Hills","15 Jamaica Ave","Brooklyn","11207","New York","US","https://www.mcdonalds.com/us/en-us/location/NY/BROOKLYN/15-JAMAICA-AVE/25056.html?cid=RF:YXT:GMB::Clicks","(718) 342-7253","+17183427253","40.6775524","-73.897743"
"Checkers","Fast food restaurant","1146 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1146 Liberty Ave","Brooklyn","11208","New York","US","https://locations.checkersandrallys.com/ny/brooklyn/1146-liberty-avenue?y_source=1_MzI0ODYxMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","(347) 533-7800","+13475337800","40.6785938","-73.866836"
"Caspec International Restaurant and Bakery","Caribbean restaurant","2482 Pitkin Ave, Brooklyn, NY 11208","East New York","2482 Pitkin Ave","Brooklyn","11208","New York","US",,"(718) 484-9122","+17184849122","40.6740346","-73.8806577"
"Halal Munchies","Halal restaurant","252-13 Union Tpke, Queens, NY 11426","Glen Oaks","252-13 Union Tpke","Queens","11426","New York","US","http://www.eathalalmunchies.com/","(718) 413-5159","+17184135159","40.7439887","-73.7182375"
"Great Wall","Chinese restaurant","25903 Hillside Ave., Queens, NY 11004","Floral Park","25903 Hillside Ave.","Queens","11004","New York","US","https://greatwallgo.com/","(718) 962-1111","+17189621111","40.7374072","-73.7091929"
"Tex’s Chicken & Burgers","Chicken restaurant","255-21 Hillside Ave., Queens, NY 11004","Floral Park","255-21 Hillside Ave.","Queens","11004","New York","US","https://eattexs.com/locations/255-21-hillside-ave-queens-ny-11004?utm_campaign=GoogleMyBusiness&utm_source=Google&utm_medium=LocalSearch","(718) 749-5118","+17187495118","40.736724","-73.7121414"
"Halal Mix","Mexican restaurant","255-19 Hillside Ave., Queens, NY 11004","Floral Park","255-19 Hillside Ave.","Queens","11004","New York","US","http://halal-mix.com/","(347) 548-5807","+13475485807","40.736732","-73.7121917"
"Chick-N-Rice","Halal restaurant","271-19 Union Tpke, Queens, NY 11040","Glen Oaks","271-19 Union Tpke","Queens","11040","New York","US","https://www.chicknrice.com/","(917) 387-8585","+19173878585","40.7522578","-73.7026054"
"Taste of Cochin","Indian restaurant","248-8 Union Tpke, Queens, NY 11426","Bellerose Manor","248-8 Union Tpke","Queens","11426","New York","US","http://www.tasteofcochin.com/","(718) 347-3900","+17183473900","40.7423022","-73.7214351"
"Joe's Pizza & Pasta","Pizza restaurant","5607 Marathon Pkwy, Little Neck, NY 11362","Little Neck","5607 Marathon Pkwy","Little Neck","11362","New York","US","http://www.joespizzapastany.com/","(718) 229-1300","+17182291300","40.7602048","-73.7313895"
"Taste of Kerala Kitchen","South Indian restaurant","267-05 Hillside Ave., Queens, NY 11004","Floral Park","267-05 Hillside Ave.","Queens","11004","New York","US","http://www.tasteofkeralakitchen.com/","(718) 470-1702","+17184701702","40.738968","-73.701628"
"Bellerose Famous Pizza","Pizza restaurant","24822 Union Tpke, Queens, NY 11426","Bellerose Manor","24822 Union Tpke","Queens","11426","New York","US","http://www.bellerosefamous.com/","(718) 347-2100","+17183472100","40.7424482","-73.7211244"
"Jassi's Fine Indian Cuisine","Indian restaurant","271-11 Union Tpke, Queens, NY 11040","Glen Oaks","271-11 Union Tpke","Queens","11040","New York","US","http://jassisgrill.com/","(718) 347-8400","+17183478400","40.7519488","-73.7030449"
"Myung Dong Noodle House","Korean restaurant","56-21 Marathon Pkwy, Little Neck, NY 11362","Little Neck","56-21 Marathon Pkwy","Little Neck","11362","New York","US","https://mdnoodle.com/","(718) 819-8178","+17188198178","40.7598856","-73.7311616"
